sourceId,referenceTime,visibility_in_air_mor(meters),timeOffset,timeResolution,timeSeriesId,performanceCategory,exposureCategory,qualityCode
sn69100:0,2019-09-10T07:00:00.000Z,48883,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-10T08:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-10T09:00:00.000Z,48061,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-10T10:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-10T11:00:00.000Z,39256,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-10T12:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-10T13:00:00.000Z,48178,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-10T14:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-10T15:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-10T16:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-10T17:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-10T18:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-10T19:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-10T20:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-10T21:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-10T22:00:00.000Z,49585,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-10T23:00:00.000Z,46004,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T00:00:00.000Z,43013,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T01:00:00.000Z,49104,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T02:00:00.000Z,44421,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T03:00:00.000Z,39804,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T04:00:00.000Z,45931,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T05:00:00.000Z,39313,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T06:00:00.000Z,42793,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T07:00:00.000Z,32950,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T08:00:00.000Z,33217,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T09:00:00.000Z,40325,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T10:00:00.000Z,37507,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T11:00:00.000Z,34347,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T12:00:00.000Z,35104,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T13:00:00.000Z,31003,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T14:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T15:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T16:00:00.000Z,47855,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T17:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T18:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T19:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T20:00:00.000Z,30638,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T21:00:00.000Z,36719,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T22:00:00.000Z,24358,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-11T23:00:00.000Z,13768,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T00:00:00.000Z,28654,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T01:00:00.000Z,40169,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T02:00:00.000Z,27070,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T03:00:00.000Z,20351,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T04:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T05:00:00.000Z,46483,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T06:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T07:00:00.000Z,48798,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T08:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T09:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T10:00:00.000Z,25245,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T11:00:00.000Z,24601,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T12:00:00.000Z,49225,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T13:00:00.000Z,8786,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T14:00:00.000Z,49511,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T15:00:00.000Z,7142,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T16:00:00.000Z,46291,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T17:00:00.000Z,43945,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T18:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T19:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T20:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T21:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T22:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-12T23:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T01:00:00.000Z,49571,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T03:00:00.000Z,48003,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T04:00:00.000Z,32732,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T05:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T06:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T07:00:00.000Z,48860,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T08:00:00.000Z,36250,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T09:00:00.000Z,18949,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T10:00:00.000Z,38196,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T11:00:00.000Z,44113,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T12:00:00.000Z,11825,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T13:00:00.000Z,24041,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T14:00:00.000Z,22266,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T15:00:00.000Z,45983,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T16:00:00.000Z,49258,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T17:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T18:00:00.000Z,15598,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T19:00:00.000Z,37392,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T20:00:00.000Z,16883,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T21:00:00.000Z,35814,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T22:00:00.000Z,20920,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-13T23:00:00.000Z,47362,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T00:00:00.000Z,48768,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T01:00:00.000Z,15983,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T02:00:00.000Z,38062,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T03:00:00.000Z,47440,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T04:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T05:00:00.000Z,48484,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T06:00:00.000Z,38748,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T07:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T08:00:00.000Z,38984,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T09:00:00.000Z,42934,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T10:00:00.000Z,36717,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T11:00:00.000Z,49545,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T12:00:00.000Z,10693,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T13:00:00.000Z,48751,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T14:00:00.000Z,47323,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T15:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T16:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T17:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T18:00:00.000Z,18142,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T19:00:00.000Z,11928,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T20:00:00.000Z,14030,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T21:00:00.000Z,18109,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T22:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-14T23:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T01:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T03:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T04:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T05:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T06:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T07:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T08:00:00.000Z,48427,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T09:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T10:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T11:00:00.000Z,35206,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T12:00:00.000Z,42264,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T13:00:00.000Z,35572,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T14:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T15:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T16:00:00.000Z,10797,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T17:00:00.000Z,8326,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T18:00:00.000Z,10136,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T19:00:00.000Z,5015,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T20:00:00.000Z,6603,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T21:00:00.000Z,21251,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T22:00:00.000Z,25208,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-15T23:00:00.000Z,19957,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T00:00:00.000Z,8039,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T01:00:00.000Z,12244,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T02:00:00.000Z,8917,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T03:00:00.000Z,7779,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T04:00:00.000Z,7741,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T05:00:00.000Z,5258,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T06:00:00.000Z,6343,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T07:00:00.000Z,10944,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T08:00:00.000Z,20020,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T09:00:00.000Z,39984,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T10:00:00.000Z,1822,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T11:00:00.000Z,10989,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T12:00:00.000Z,35380,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T13:00:00.000Z,24349,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T14:00:00.000Z,34423,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T15:00:00.000Z,29010,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T16:00:00.000Z,13029,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T17:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T18:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T19:00:00.000Z,36207,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T20:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T21:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T22:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-16T23:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T01:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T03:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T04:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T05:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T06:00:00.000Z,19953,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T07:00:00.000Z,17976,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T08:00:00.000Z,13213,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T09:00:00.000Z,31120,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T10:00:00.000Z,13903,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T11:00:00.000Z,11033,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T12:00:00.000Z,9258,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T13:00:00.000Z,9062,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T14:00:00.000Z,39090,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T15:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T16:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T17:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T18:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T19:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T20:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T21:00:00.000Z,49970,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T22:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-17T23:00:00.000Z,45946,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T00:00:00.000Z,44938,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T01:00:00.000Z,36656,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T03:00:00.000Z,9407,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T04:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T05:00:00.000Z,48536,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T06:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T07:00:00.000Z,37870,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T08:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T09:00:00.000Z,40803,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T10:00:00.000Z,40560,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T11:00:00.000Z,16002,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T12:00:00.000Z,16526,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T13:00:00.000Z,19137,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T14:00:00.000Z,19874,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T15:00:00.000Z,10110,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T16:00:00.000Z,45538,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T17:00:00.000Z,48335,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T18:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T19:00:00.000Z,38809,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T20:00:00.000Z,41424,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T21:00:00.000Z,48834,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T22:00:00.000Z,18901,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-18T23:00:00.000Z,44518,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T01:00:00.000Z,33544,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T03:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T04:00:00.000Z,43698,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T05:00:00.000Z,49162,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T06:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T07:00:00.000Z,26708,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T08:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T09:00:00.000Z,49039,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T10:00:00.000Z,44061,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T11:00:00.000Z,22513,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T12:00:00.000Z,10103,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T13:00:00.000Z,42654,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T14:00:00.000Z,28587,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T15:00:00.000Z,14733,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T16:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T17:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T18:00:00.000Z,9007,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T19:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T20:00:00.000Z,26745,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T21:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T22:00:00.000Z,43817,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-19T23:00:00.000Z,35378,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T00:00:00.000Z,13812,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T01:00:00.000Z,14946,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T02:00:00.000Z,18268,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T03:00:00.000Z,12710,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T04:00:00.000Z,5062,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T05:00:00.000Z,6418,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T06:00:00.000Z,6941,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T07:00:00.000Z,11654,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T08:00:00.000Z,4030,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T09:00:00.000Z,3624,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T10:00:00.000Z,5177,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T11:00:00.000Z,6967,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T12:00:00.000Z,22586,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T13:00:00.000Z,28413,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T14:00:00.000Z,22403,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T15:00:00.000Z,44800,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T16:00:00.000Z,30165,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T17:00:00.000Z,21978,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T18:00:00.000Z,15519,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T19:00:00.000Z,23912,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T20:00:00.000Z,36500,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T21:00:00.000Z,40796,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T22:00:00.000Z,25085,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-20T23:00:00.000Z,21489,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T00:00:00.000Z,27884,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T01:00:00.000Z,19023,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T02:00:00.000Z,24372,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T03:00:00.000Z,23831,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T04:00:00.000Z,19231,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T05:00:00.000Z,11421,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T06:00:00.000Z,10187,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T07:00:00.000Z,26196,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T08:00:00.000Z,7344,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T09:00:00.000Z,5470,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T10:00:00.000Z,7677,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T11:00:00.000Z,15730,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T12:00:00.000Z,13267,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T13:00:00.000Z,19588,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T14:00:00.000Z,26619,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T15:00:00.000Z,18781,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T16:00:00.000Z,25262,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T17:00:00.000Z,19663,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T18:00:00.000Z,22205,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T19:00:00.000Z,23593,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T20:00:00.000Z,22714,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T21:00:00.000Z,17044,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T22:00:00.000Z,23453,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-21T23:00:00.000Z,21229,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T00:00:00.000Z,22099,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T01:00:00.000Z,7769,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T02:00:00.000Z,4767,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T03:00:00.000Z,3277,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T04:00:00.000Z,4015,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T05:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T06:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T07:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T08:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T09:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T10:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T11:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T12:00:00.000Z,45221,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T13:00:00.000Z,43747,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T14:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T15:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T16:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T17:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T18:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T19:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T20:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T21:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T22:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-22T23:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-23T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-23T01:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-23T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2019-09-23T03:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
